ID,Latitude,Longitude,Community,Method,StartDay,StartMonth,EndDay,EndMonth,Year,Family,Genus,Species,Sex
RM19-604,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-606,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-609,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-612,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-613,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-614,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-616,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-643,50.9413,-114.0877,Canyon Meadows,Blue Vane,31,Jul,7,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-742,51.0956,-114.2172,Bowness,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-757,51.1207,-114.2264,Scenic Acres,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-758,51.1207,-114.2264,Scenic Acres,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-760,51.1207,-114.2264,Scenic Acres,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-769,51.1514,-114.1193,Hidden Valley,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-773,51.1514,-114.1193,Hidden Valley,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-779,51.1514,-114.1193,Hidden Valley,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-903,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-926,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-956,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-957,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-958,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-959,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-974,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-975,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-976,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1017,51.0969,-114.1304,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1018,51.0969,-114.1304,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1040,50.9549,-114.131,Cedarbrae,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1077,51.0302,-114.1078,Bankview,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1078,51.0302,-114.1078,Bankview,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1079,51.0302,-114.1078,Bankview,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1093,50.9374,-114.0738,Canyon Meadows,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1094,50.9374,-114.0738,Canyon Meadows,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,M
RM19-1105,50.9381,-114.1044,Woodlands,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1119,51.1207,-114.2264,Scenic Acres,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1120,51.1207,-114.2264,Scenic Acres,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1157,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1158,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1159,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1187,51.0401,-114.0965,Sunalta,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1189,51.0638,-114.1233,St. Andrews Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1192,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1193,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1194,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1195,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1196,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,M
RM19-1222,51.1518,-114.122,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1229,51.1582,-114.1238,Kincora,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1315,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1316,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1317,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1318,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1319,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1335,51.0465,-113.979,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1336,51.0465,-113.979,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1337,51.0465,-113.979,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1354,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1359,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1360,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,F
RM19-1429,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,rufocinctus,M
RM19-012,51.0647,-114.1407,Parkdale,Blue Vane,3,Jul,17,Jul,2019,Apidae,Bombus,ternarius,F
RM19-038,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Apidae,Bombus,ternarius,F
RM19-092,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Apidae,Bombus,ternarius,F
RM19-286,51.0904,-114.1335,Brentwood,Blue Vane,3,Jul,17,Jul,2019,Apidae,Bombus,ternarius,F
RM19-348,51.1507,-114.2313,Royal Oak,Blue Vane,2,Jul,16,Jul,2019,Apidae,Bombus,ternarius,F
RM19-412,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Apidae,Bombus,ternarius,F
RM19-429,50.8894,-114.0835,Silverado,Blue Vane,31,Jul,7,Aug,2019,Apidae,Bombus,ternarius,F
RM19-430,50.8894,-114.0835,Silverado,Blue Vane,31,Jul,7,Aug,2019,Apidae,Bombus,ternarius,F
RM19-437,51.0715,-114.2154,Cougar Ridge,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,ternarius,F
RM19-438,51.0715,-114.2154,Cougar Ridge,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,ternarius,F
RM19-478,51.1507,-114.2313,Royal Oak,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,ternarius,F
RM19-486,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,ternarius,F
RM19-492,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,ternarius,F
RM19-494,51.0649,-114.1399,Parkdale,Blue Vane,1,Aug,8,Aug,2019,Apidae,Bombus,ternarius,F
RM19-501,51.1219,-114.1777,Ranchlands,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,ternarius,F
RM19-582,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Apidae,Bombus,ternarius,F
RM19-611,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,ternarius,F
RM19-638,50.9413,-114.0877,Canyon Meadows,Blue Vane,31,Jul,7,Aug,2019,Apidae,Bombus,ternarius,F
RM19-644,50.9413,-114.0877,Canyon Meadows,Blue Vane,31,Jul,7,Aug,2019,Apidae,Bombus,ternarius,F
RM19-669,51.0654,-114.0362,Renfrew,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,ternarius,F
RM19-683,51.0654,-114.0362,Renfrew,Blue Vane,2,Aug,9,Aug,2019,Apidae,Bombus,ternarius,M
RM19-767,51.1514,-114.1193,Hidden Valley,Blue Vane,30,Jul,6,Aug,2019,Apidae,Bombus,ternarius,M
RM19-898,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Apidae,Bombus,ternarius,F
RM19-904,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Apidae,Bombus,ternarius,F
RM19-960,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-977,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-978,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1058,51.0114,-114.0691,Parkhill,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1098,51.0407,-114.107,Shaganappi,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1108,51.0647,-114.1407,Parkdale,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1160,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1161,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1162,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1163,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1164,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1180,51.0654,-114.0362,Renfrew,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1181,51.0654,-114.0362,Renfrew,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1214,51.0956,-114.2172,Bowness,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1215,51.0956,-114.2172,Bowness,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1216,51.0956,-114.2172,Bowness,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1230,51.1582,-114.1238,Kincora,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1320,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1321,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1322,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1386,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,M
RM19-1415,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1430,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-1431,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Apidae,Bombus,ternarius,F
RM19-284,51.0956,-114.2172,Bowness,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Dufourea,maura,F
RM19-291,51.0359,-114.1431,Glendale,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Dufourea,maura,F
RM19-308,51.0548,-114.1595,Wildwood,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Dufourea,maura,F
RM19-309,51.0548,-114.1595,Wildwood,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Dufourea,maura,F
RM19-310,51.0548,-114.1595,Wildwood,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Dufourea,maura,F
RM19-905,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Halictidae,Dufourea,maura,F
RM19-1188,51.0401,-114.0965,Sunalta,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,confusus,F
RM19-1323,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,confusus,F
RM19-005,51.0957,-114.2045,Bowness,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-031,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-032,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-033,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-034,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-035,51.0401,-114.0965,Sunalta,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-077,51.0411,-113.9299,Applewood Park,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,M
RM19-117,50.9413,-114.0877,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-118,50.9413,-114.0877,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-119,50.9413,-114.0877,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-233,50.9667,-114.0819,Haysboro,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-289,51.0904,-114.1335,Brentwood,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-299,51.0375,-114.146,Glendale,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-322,50.9681,-114.0926,Haysboro,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-382,51.1076,-114.1649,Dalhousie,Blue Vane,2,Jul,16,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-383,51.1076,-114.1649,Dalhousie,Blue Vane,2,Jul,16,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-384,51.1076,-114.1649,Dalhousie,Blue Vane,2,Jul,16,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-385,51.1076,-114.1649,Dalhousie,Blue Vane,2,Jul,16,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-386,51.1076,-114.1649,Dalhousie,Blue Vane,2,Jul,16,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-409,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Halictus,rubicundus,F
RM19-420,51.0196,-113.9681,Erin Woods,Blue Vane,2,Aug,9,Aug,2019,Halictidae,Halictus,rubicundus,F
RM19-446,51.0355,-114.1211,Killarney,Blue Vane,1,Aug,8,Aug,2019,Halictidae,Halictus,rubicundus,F
RM19-961,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,rubicundus,F
RM19-1324,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,rubicundus,F
RM19-1325,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,rubicundus,F
RM19-1361,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Halictus,rubicundus,M
RM19-394,51.0654,-114.0362,Renfrew,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Hoplitis,albifrons,F
RM19-607,51.0302,-114.1078,Bankview,Blue Vane,2,Aug,9,Aug,2019,Megachilidae,Hoplitis,pilosifrons,F
RM19-1027,51.0411,-113.9299,Applewood Park,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Hoplitis,pilosifrons,F
RM19-1019,51.0969,-114.1304,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,leucozonium,F
RM19-918,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Halictidae,Lasioglossum,paraforbesci,F
RM19-1420,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,sp1,F
RM19-1112,51.0919,-114.1955,Bowness,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,sp2,F
RM19-1166,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,sp3,F
RM19-135,51.0302,-114.1078,Bankview,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-136,51.0302,-114.1078,Bankview,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-220,50.9381,-114.1044,Woodlands,Blue Vane,5,Jul,19,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-241,51.0359,-114.162,Glendale,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-242,51.0359,-114.162,Glendale,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-281,51.1518,-114.122,Hidden Valley,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-292,51.0359,-114.1431,Glendale,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-307,51.0548,-114.1595,Wildwood,Blue Vane,3,Jul,17,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-396,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Halictidae,Lasioglossum,zonulum,F
RM19-1080,51.0302,-114.1078,Bankview,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,zonulum,F
RM19-1170,51.0801,-114.0824,Rosemont,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,zonulum,F
RM19-1190,51.0638,-114.1233,St. Andrews Heights,Blue Vane,19,Aug,30,Aug,2019,Halictidae,Lasioglossum,zonulum,F
RM19-399,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,addenda,F
RM19-252,51.0715,-114.2154,Cougar Ridge,Blue Vane,3,Jul,17,Jul,2019,Megachilidae,Megachile,frigida,F
RM19-411,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,frigida,M
RM19-670,51.0654,-114.0362,Renfrew,Blue Vane,2,Aug,9,Aug,2019,Megachilidae,Megachile,frigida,F
RM19-484,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-487,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-489,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-899,NA,NA,Unknown,Blue Vane,30,Jul,9,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-962,51.0889,-114.1494,Varsity,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-980,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-1231,51.1582,-114.1238,Kincora,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-1326,51.0497,-113.9677,Forest Heights,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,inermis,F
RM19-100,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,melanophae,M
RM19-180,50.9381,-114.1044,Woodlands,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-184,50.9381,-114.1044,Woodlands,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-263,51.0919,-114.1955,Bowness,Blue Vane,3,Jul,17,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-316,50.9681,-114.0926,Haysboro,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-319,50.9681,-114.0926,Haysboro,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,melanophae,M
RM19-332,50.9981,-114.1156,Lakeview,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-354,51.1631,-114.1224,Evanston,Blue Vane,3,Jul,17,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-366,51.0991,-114.1228,Charleswood,Blue Vane,3,Jul,17,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-378,51.0988,-114.1884,Silver Springs,Blue Vane,2,Jul,16,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-404,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-408,51.0801,-114.0824,Rosemont,Blue Vane,4,Jul,18,Jul,2019,Megachilidae,Megachile,melanophae,F
RM19-455,51.0359,-114.162,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,melanophae,F
RM19-560,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,melanophae,M
RM19-572,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,melanophae,F
RM19-1413,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,melanophaea,F
RM19-545,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,montivaga,F
RM19-003,51.0957,-114.2045,Bowness,Blue Vane,3,Jul,17,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-084,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-085,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-091,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-096,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-106,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-116,50.9413,-114.0877,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Megachilidae,Megachile,perihirta,F
RM19-454,51.0359,-114.162,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-481,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-490,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-533,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-556,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-562,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-579,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-981,51.1514,-114.1193,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-1020,51.0969,-114.1304,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-1223,51.1518,-114.122,Hidden Valley,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,perihirta,F
RM19-1167,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,relativa,F
RM19-1432,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,relativa,F
RM19-1433,NA,NA,Unknown,Blue Vane,19,Aug,30,Aug,2019,Megachilidae,Megachile,rotunda,F
RM19-1168,51.0932,-114.1259,Brentwood,Blue Vane,19,Aug,30,Aug,2019,Apidae,Melissodes,agilis,M
RM19-1197,50.9459,-114.0294,Acadia,Blue Vane,19,Aug,30,Aug,2019,Apidae,Melissodes,agilis,F
RM19-105,50.9368,-114.0927,Canyon Meadows,Blue Vane,5,Jul,19,Jul,2019,Apidae,Melissodes,confusus,F
RM19-480,51.0375,-114.146,Glendale,Blue Vane,1,Aug,8,Aug,2019,Apidae,Melissodes,confusus,F
RM19-531,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Apidae,Melissodes,confusus,M
RM19-532,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Apidae,Melissodes,confusus,F
RM19-541,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Apidae,Melissodes,confusus,F
RM19-548,50.9368,-114.0927,Canyon Meadows,Blue Vane,31,Jul,2,Aug,2019,Apidae,Melissodes,confusus,F
